text,label,sentiment
dickson baseball dictionary 3rd ed,basketball,0.0
norton 2009,basketball,0.0
fitts robert remembering japanese baseball oral history game southern illinois university press 2005,basketball,0.0
gillette gary pete palmer ed,basketball,0.0
espn baseball encyclopedia 5th ed,basketball,0.0
ball white history legendary black player black professional team oxford university press 1992 1970,basketball,0.0
taking game history baseball asia bison 2004,basketball,0.0
ward geoffrey ken burn,basketball,0.0
world baseball softball confederation baseball,basketball,0.0
encyclop dia britannica online,basketball,0.0
association america founded 1946 owner major ice hockey arena northeastern midwestern united state canada,basketball,0.4215
november 1946 toronto ontario canada toronto husky hosted new york knickerbockers maple leaf garden game nba refers first game played nba history,basketball,0.34
first basket made ossie schectman knickerbockers,basketball,0.0
although earlier attempt professional league including american league nbl baa first league attempt play primarily large arena major city,basketball,0.34
early year quality play baa significantly better competing league among leading independent club harlem globetrotter,basketball,0.6486
instance 1948 abl finalist baltimore bullet moved baa league 1948 title 1948 nbl champion minneapolis lakers 1949 baa title,basketball,0.5994
prior 1948 49 season however nbl team fort wayne indianapolis minneapolis rochester jumped baa established baa league choice collegian looking turn professional august 1949 remaining nbl team syracuse anderson tri city sheboygan denver waterloo merged baa,basketball,0.0
deference merger avoid possible legal complication league name changed present national association even though merged league retained baa governing body including maurice podoloff president,basketball,-0.1531
